,release_id,img_url,paid
159,15661397,https://i.discogs.com/D7mLPDVW5so85ljjdB36mD0tg8aGrGYTx-3XH0LPRB0/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjYx/Mzk3LTE1OTU0OTY2/MDktMzY5MC5qcGVn.jpeg,19.78
160,12103231,https://i.discogs.com/ERph6hrXIDkDG5LIxP8memA9qpGfwoHU9Hp_DayjeEs/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMTAz/MjMxLTE1MjgzNjUw/MjUtMzY3Ni5qcGVn.jpeg,
161,5174165,https://i.discogs.com/Y-iKTglJXXCBvABOGsJN5hpzfiNPKQof63ql_QZjQco/rs:fit/g:sm/q:90/h:546/w:545/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxNzQx/NjUtMTM5MTQ3MzM4/MC03NDM5LmpwZWc.jpeg,
162,20709817,https://i.discogs.com/uQaalxI0cPn4nOQHk7VL5Ew8FWsUb7AV9wQOGG0yD2M/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNzA5/ODE3LTE2MzUwNjc2/MDEtNDk5Ny5qcGVn.jpeg,
163,18634567,https://i.discogs.com/m5u2OBtE4cfsol9ZJrs3m3vSvwp88t7qxF51_OGZDyU/rs:fit/g:sm/q:90/h:910/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NjM0/NTY3LTE2MjA2MDEy/OTMtMjk3My5qcGVn.jpeg,
164,10434339,https://i.discogs.com/eYnRwhqMrPrAuaayDRV6O1zxwtN20J9LEHOJUQL0BT8/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDM0/MzM5LTE0OTczNTky/NjItNjEwMy5qcGVn.jpeg,24.75
165,919009,https://i.discogs.com/AY50PTIOQTiMuZGowEnm7DNyS4oV54cdrxR3fOGp5do/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxOTAw/OS0xNTE5MzUzNzM4/LTE5NDguanBlZw.jpeg,
166,20507959,https://i.discogs.com/kDRQM78bQaGrp2XNSQfXGF-XPo5nh_r_0Fw9rQQ-j9s/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNTA3/OTU5LTE2NDAwMDMy/OTQtMjAzMi5qcGVn.jpeg,21.61
167,25415287,https://i.discogs.com/7lQyh-3xvKgVEl3mHA7VavffDbreyhEmPma9xl9626Y/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NDE1/Mjg3LTE2OTQ4NjIy/OTMtMjg4NS5qcGVn.jpeg,
168,9987858,https://i.discogs.com/EUtsUdDeJ4Fs9ckqhY8CcJMD_1Sy86h3TxRl3SRt8Iw/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5ODc4/NTgtMTQ4OTc0MDgw/Ny0xMDU1LmpwZWc.jpeg,13.0
169,27761565,https://i.discogs.com/f12xiGM-en56F_FAZruYcMctadKP23rT8_bvOGWnX2c/rs:fit/g:sm/q:90/h:938/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NzYx/NTY1LTE2OTAxMjk2/NjMtODcwMC5qcGVn.jpeg,
170,1744147,https://i.discogs.com/DLhtgKLjw5CICB9s14O0YAof0MTUSOssfRBf425E-co/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NDQx/NDctMTI0MDU2NzM0/MS5qcGVn.jpeg,
171,3549352,https://i.discogs.com/8xNYiAoML2aCxGSiLcO1tab89yG2E6TYifXo0932ydI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1NDkz/NTItMTY3OTA4NzAw/NC05ODMxLmpwZWc.jpeg,10.0
172,19590358,https://i.discogs.com/WVlRuEgj4sc1zqDqPR4sYC83jDwbn5v58ytw7BHfZOE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NTkw/MzU4LTE2MjY5OTcz/MTctNTg5MS5qcGVn.jpeg,
173,14892820,https://i.discogs.com/jUmNzRX3SVz-47sbH1slAAVkUdyQcPUxm-ld-5e45Rw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODky/ODIwLTE1OTY0ODg1/NTYtNjQ1Mi5qcGVn.jpeg,
174,15882596,https://i.discogs.com/mrHO4KoVqZ02H-RC5cB2hEGyTo6eZ3bhduGxbc0SZDQ/rs:fit/g:sm/q:90/h:601/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODgy/NTk2LTE1OTk1MjMw/OTctNzM5My5qcGVn.jpeg,18.0
175,18675490,https://i.discogs.com/ukLCOtu27cBdcx6TbIPeAN11WGZwChXeO4DN6pRz4AU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4Njc1/NDkwLTE2MjA2ODUy/NzAtNzM4MS5qcGVn.jpeg,11.0
176,1758736,https://i.discogs.com/uEyOv8JfUM709aQNllQ8AyhalXT4uhPOO7nJPyd3lJw/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTg3/MzYtMTI5MjMyMDU2/MC5qcGVn.jpeg,
177,27423072,https://i.discogs.com/DtNnWEPoUPfX1fRP6f8jCCy0IR4HnyNmK5J0ckjwOj0/rs:fit/g:sm/q:90/h:934/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NDIz/MDcyLTE2ODcxMzE2/ODMtODU3OC5qcGVn.jpeg,
178,22824305,https://i.discogs.com/RVDjbceAnjwG5L343R-RnH_R3dfMzE-2ZjF87B1WaXU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODI0/MzA1LTE2NTExMzc5/OTgtNjI3NS5qcGVn.jpeg,
179,19320568,https://i.discogs.com/8qqi3zOanSJh9qx3rOVJKKrUOGJB11Sv67Zj85Hr27Q/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MzIw/NTY4LTE2MjQ5ODk4/NDEtMjExMy5qcGVn.jpeg,
180,22383457,https://i.discogs.com/0Hp8YPGd3XHZ9WY-VJAgWRixpKPxMpHhkow75WDwU04/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzgz/NDU3LTE2NDY0MDUw/ODYtMjQzMy5qcGVn.jpeg,10.86
181,20633692,https://i.discogs.com/0rDgTXeCSCbdxG2oclu9MmftIDWLBG9TJ8da0wu7HMk/rs:fit/g:sm/q:90/h:364/w:243/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNjMz/NjkyLTE2MzQ2NzAy/MjMtMzQ0Mi5qcGVn.jpeg,8.5
182,17532760,https://i.discogs.com/PubjFTpfRf1hsYaNoN8PHCHJPpr2IOlv6ycXWaR-QhI/rs:fit/g:sm/q:90/h:447/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTMy/NzYwLTE2MTM5OTEz/NjQtMzE5NS5qcGVn.jpeg,
183,22497125,https://i.discogs.com/miqbjPULbIAlcz28sqON_jrQfUYh7JmNOM77dGFD6CU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNDk3/MTI1LTE2NDcxODg4/NjAtMjcyMi5wbmc.jpeg,
184,23804258,https://i.discogs.com/HmevLoiUDwcAAy16CXdPKxeg-3P2w1pzPckN4l7Mz2U/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODA0/MjU4LTE2NTcyMjAw/NTgtNDI4OC5qcGVn.jpeg,
185,7242186,https://i.discogs.com/5SoLt9Dkzkce7F0-IvZtGb8hjbU_1xIA5M1tYI7UEhI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyNDIx/ODYtMTQzNjk2OTc1/Ni01NTIyLmpwZWc.jpeg,
186,27885336,https://i.discogs.com/PPidGcCRiOT3FOODZzA3ZkPGzqWIMJzOGg-rUAXv0kk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3ODg1/MzM2LTE2OTEyNTI1/ODEtMzQyNi5qcGVn.jpeg,
187,12508766,https://i.discogs.com/b5l913wH2qNON6cO4jS-MbCL2nFKy6yZSYkW8mNIPW0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTA4/NzY2LTE1MzcxNTE0/MDUtMjkwMS5qcGVn.jpeg,
188,17784868,https://i.discogs.com/baGy_qoDBt6BOFRaDffGDlB836Xkzl_I9WEIm7drL1w/rs:fit/g:sm/q:90/h:320/w:319/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3Nzg0/ODY4LTE2MTU0MTc3/NDctMzc3Ni5qcGVn.jpeg,22.0
189,4243861,https://i.discogs.com/rXRzYbOlMk0szVlApBLPaQfPpuFSIntK0HYUz18m2RY/rs:fit/g:sm/q:90/h:526/w:531/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyNDM4/NjEtMTM1OTUzMzk4/Ny01ODkyLmpwZWc.jpeg,25.0
190,4905921,https://i.discogs.com/uxQDIBEkXjSBxwZo8enArVYkAxfJZ0bgqNrl4LQZQMs/rs:fit/g:sm/q:90/h:533/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5MDU5/MjEtMTQ3NjQyMDk3/NS02NzYwLmpwZWc.jpeg,
191,6916895,https://i.discogs.com/9MMEcI0a1pM6LlGQvWIJwKvyN_UUtfaHnYDjDqvDm6w/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5MTY4/OTUtMTQyOTQ1Mzk1/NC0zNTUzLmpwZWc.jpeg,
192,23235914,https://i.discogs.com/6Cr9zsW9U9PCVDDr3l-NfjA9W02QkpxbPp-furM8o9U/rs:fit/g:sm/q:90/h:480/w:480/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMjM1/OTE0LTE2NTI2MjQw/NTgtNTI2Mi5qcGVn.jpeg,
193,24334895,https://i.discogs.com/s86E6QnxYeRH_Kvi1JWhkOIKJYxrn7u-f5i4Gt7lMMU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MzM0/ODk1LTE2NjE2MzI1/MzEtMzkwNC5qcGVn.jpeg,
194,25619623,https://i.discogs.com/LMltxoWrQH1v5IeTFqD7zb8WLapFgdwaofBHg9AyrUw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NjE5/NjIzLTE2NzI0NTUx/MDMtMzE1OC5qcGVn.jpeg,
195,23894756,https://i.discogs.com/RsArZ9UJvQsRL7KFRtRkQ07sWp-GG2-CFan5Z0GqblE/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODk0/NzU2LTE2NTc5MDUz/NjAtNDQwOS5qcGVn.jpeg,
196,14414352,https://i.discogs.com/8_PKvBicx1iCAfbTUvKOjWc6i5-Up9694ZIyo0IsxYQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NDE0/MzUyLTE1NzQwMzEz/NjMtNTY4OC5qcGVn.jpeg,10.0
197,17922847,https://i.discogs.com/bncrT4zLH2M1W7LUFYrKm38PYp8QdX3_Q051LP8i1kM/rs:fit/g:sm/q:90/h:605/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3OTIy/ODQ3LTE2MTYyMDk2/NTItNzY4MS5qcGVn.jpeg,19.0
198,18069346,https://i.discogs.com/lBt6NYuaTYNsfrQJ9-89MdraADm9j9C1WW-4b3_7vqU/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MDY5/MzQ2LTE2Mjc2NTc4/NTgtMzA3NC5qcGVn.jpeg,19.0
199,17914735,https://i.discogs.com/Cfz2jY6ItflEVd0SwZu3uu9b4wrqR9nViMFIy4UZ6MI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3OTE0/NzM1LTE2MTYxNjY3/NjAtMTg4MS5qcGVn.jpeg,32.0
200,11747055,https://i.discogs.com/g617d8fEPcnruqOw1IkvpHwqdzezsl6wbT51kWqu-4I/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzQ3/MDU1LTE1MjE2ODAx/NzYtMTcyOS5qcGVn.jpeg,
201,3917267,https://i.discogs.com/ls3PGeRt65OvZekLyq7oxkJAQziHonVPJ_PWfdtGu5w/rs:fit/g:sm/q:90/h:382/w:380/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5MTcy/NjctMTM0OTE1MzE1/OC05ODc0LmpwZWc.jpeg,3.33
202,6024108,https://i.discogs.com/XiiOCuBh31amAJ-7mcrDGTow6ls80FRMUU2jsDmUMpI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwMjQx/MDgtMTQwOTA5MzI2/Mi00NjU5LmpwZWc.jpeg,
203,9085254,https://i.discogs.com/F1YJ1zr7K2cpGrwnrXZdjVZQ_6sJf27G5-5oNjj_CqY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwODUy/NTQtMTQ3NDUwNzI1/NS0zMTk3LmpwZWc.jpeg,
204,5636351,https://i.discogs.com/0KhsnFUex5meiFVP2vg8ill9dc3h86hQu2LG3ZCS2E0/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU2MzYz/NTEtMTM5ODU5OTE4/Ni04NDQzLmpwZWc.jpeg,
205,13276122,https://i.discogs.com/SNwi5t4nyoYVK3zv5iAodnRFpEFVMHQv5ea7Niby-WI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjc2/MTIyLTE1ODA0OTI5/MDAtNTkzOS5qcGVn.jpeg,10.08
206,11019145,https://i.discogs.com/nea4e50-0--jlSFS8ovoROsEz-RDRy6aWE4Zatqqk58/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDE5/MTQ1LTE2MjY0NTIx/OTItMzc2NS5qcGVn.jpeg,8.4
207,14240636,https://i.discogs.com/zMMoALa4BpADre2kcjL-Gf5BPrsFlHoQlNiVW_R9pUQ/rs:fit/g:sm/q:90/h:652/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MjQw/NjM2LTE1NzA1Mzcy/NDEtODE3OS5qcGVn.jpeg,15.65
208,19346860,https://i.discogs.com/W2UQ2W_fCBoK4DX54iTX7dKy-om8XI7jeYu5mIZtYw0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MzQ2/ODYwLTE2MjUxODYz/MjktNzc1NC5qcGVn.jpeg,
209,22916057,https://i.discogs.com/eQtxZ2_cfFCM20pdmrcHpfcx4b_PcE56fpDUA7B9MR0/rs:fit/g:sm/q:90/h:611/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyOTE2/MDU3LTE2NjA5MzU5/MjAtOTAyNC5qcGVn.jpeg,
210,22808744,https://i.discogs.com/p90A7Y3fYh2TiMIwV8pZ_lC2_9yhQgwOrZNyU7wxuSU/rs:fit/g:sm/q:90/h:583/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyODA4/NzQ0LTE2NTgyMTEw/MjUtNjQwMS5qcGVn.jpeg,
211,23455916,https://i.discogs.com/a8wEgZFOzV3TwuMLmfWq85lN6ZE2_jAtCWJbdJU0Eeg/rs:fit/g:sm/q:90/h:964/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNDU1/OTE2LTE2NTQyNzky/NDQtMTI0NS5qcGVn.jpeg,
212,28491652,https://i.discogs.com/LTK-WQwr1HdKlLNY1oPCBdsOdbvbiMixHEqcP7vnbP4/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4NDkx/NjUyLTE2OTY0MDkx/MzEtMjE4NC5qcGVn.jpeg,
213,25619908,https://i.discogs.com/v5KHjbUvfeEdrO-8pxBH2PaWsYe03NCDZgAcxQ70rG0/rs:fit/g:sm/q:90/h:942/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NjE5/OTA4LTE2ODMxMDUy/ODAtNTE4MC5qcGVn.jpeg,
214,25747900,https://i.discogs.com/aUgN0qBnLo6cZs8nijdD0QGM4wAemHQ0PFMDVxUwhx0/rs:fit/g:sm/q:90/h:610/w:398/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NzQ3/OTAwLTE2NzM5NDkz/NDktNTEzMC5qcGVn.jpeg,
215,5188327,https://i.discogs.com/M4HBqBuNqPnz3JaZnXWPl28OspXLjLnt1vpIKrCawDs/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxODgz/MjctMTU0Njk5NTQy/Mi0yMzUwLmpwZWc.jpeg,
216,27947307,https://i.discogs.com/ENLgUcr2yOAwprgD_PES7RRaFpemBX1C72K22y7rJq8/rs:fit/g:sm/q:90/h:882/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3OTQ3/MzA3LTE2OTE4Nzg3/NTQtNTkzNi5qcGVn.jpeg,
217,3786580,https://i.discogs.com/lZM0X0e3uRlAjwNw6BFJS6Y1qA6nZbbBomzET3Ac3tc/rs:fit/g:sm/q:90/h:319/w:319/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3ODY1/ODAtMTM0NDQ1OTE1/OS00MjczLmpwZWc.jpeg,
218,5951221,https://i.discogs.com/Pu8oL0froQbeUAFCrihAReieqWCd1TM3AUpnRuPdLGk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NTEy/MjEtMTQwNzE4NzQw/NS00OTY5LmpwZWc.jpeg,
219,12876955,https://i.discogs.com/N8vyuPpbrJ14xS8hCoWXc_Jv6E47to-n874BBAfRRHg/rs:fit/g:sm/q:90/h:577/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyODc2/OTU1LTE1NDM2Nzcy/NzQtNzk4Mi5qcGVn.jpeg,
220,19737085,https://i.discogs.com/QG7m3M7BC3JK37NohszBFOZgvI8k88G_pcanzKhj_80/rs:fit/g:sm/q:90/h:605/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NzM3/MDg1LTE2MjgwNzY1/MTItNjI1Mi5qcGVn.jpeg,
221,18488464,https://i.discogs.com/MufOjIymNpsV9lJcQsejEupnD0LwKDjeJ31KQNoWtPM/rs:fit/g:sm/q:90/h:943/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NDg4/NDY0LTE2Mzk3Nzk3/MTctODkxMS5qcGVn.jpeg,
222,21148381,https://i.discogs.com/s8O0csDbgGE-2JVQVGtmt__eFl9wpAvYEpTXYWX4ViI/rs:fit/g:sm/q:90/h:777/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMTQ4/MzgxLTE2MzgwNjQ4/NzYtOTg2OS5qcGVn.jpeg,
223,24343823,https://i.discogs.com/PolI7m_rMp_HlL4Ip72GHc7Z9npLXVZPO1ywS5jbfj0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MzQz/ODIzLTE2NjE3MTU2/MDMtNDYyNC5qcGVn.jpeg,
224,6429755,https://i.discogs.com/vw3cgN9CrKFNBqLkDyXj1vNvzx6B4KkLlqwETam9FuM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY0Mjk3/NTUtMTQxOTAyODY0/MC03NzM5LmpwZWc.jpeg,
225,15237157,https://i.discogs.com/4sspC9szzNmkZaxPwxTZd2ds9DtwHoRw3jFjebGThW0/rs:fit/g:sm/q:90/h:535/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MjM3/MTU3LTE1ODg1MDEw/MzktOTIwNy5qcGVn.jpeg,7.0
226,15795726,https://i.discogs.com/evqfEjqjzNQcUXYnqria2EbYs5ZlFYA0UU9vrceODrY/rs:fit/g:sm/q:90/h:543/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Nzk1/NzI2LTE1OTc5Mzk3/MzQtMjY4OC5qcGVn.jpeg,7.0
227,17044872,https://i.discogs.com/0FR_pMGBPqkSOw7Kga1TLmJrjuChD6WU0bCtSXEIqcU/rs:fit/g:sm/q:90/h:530/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MDQ0/ODcyLTE2MTEzMTc1/ODctMTg0My5qcGVn.jpeg,7.0
228,23185160,https://i.discogs.com/ZmWDeiep8TpOBRFqSNXzCw1uxtzlA58CVWZe89OWcfY/rs:fit/g:sm/q:90/h:1001/w:563/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMTg1/MTYwLTE2NTIyNzkw/MzUtNTc5Mi5qcGVn.jpeg,
229,14418719,https://i.discogs.com/pDaRlzeG-zHaIHtij2A67w3buNKv4zR0k5ib1HQLk3I/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NDE4/NzE5LTE2NjExOTMy/NTEtNTI1NC5qcGVn.jpeg,17.99
230,27932340,https://i.discogs.com/9yfi__6be5vdvV7DzaCd3CLt-aZKpuw6MYFqYStQpOI/rs:fit/g:sm/q:90/h:917/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3OTMy/MzQwLTE2OTE2NjIy/NTctNjI2MS5qcGVn.jpeg,
231,18980797,https://i.discogs.com/3L_WvKfzxPAuwPpeC27895R5H94bnTcUmhb4IE6K1kY/rs:fit/g:sm/q:90/h:931/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4OTgw/Nzk3LTE2NTg2MjEz/OTAtMTE2OS5qcGVn.jpeg,30.0
232,18041473,https://i.discogs.com/C9Bzx4Zsa7YF8DEVZ1ost4unBrVGGGvAHIaLBWhTKUI/rs:fit/g:sm/q:90/h:476/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MDQx/NDczLTE2MTY4ODc3/MjMtNzIzMC5qcGVn.jpeg,12.0
233,20255575,https://i.discogs.com/nu1CN3vnhWl956_USX0hTScXvEJDxYFI-dDjkolygwA/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMjU1/NTc1LTE2MzE4MDkw/NTQtMzQwMC5qcGVn.jpeg,12.0
234,22728866,https://i.discogs.com/VjtV8sPnKoXZCn1WmuMF1uGPRB7ya4iux5R-cilUZ7M/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNzI4/ODY2LTE2NTA2MjM0/OTYtMTk5Mi5qcGVn.jpeg,
235,21269284,https://i.discogs.com/y6ZS7DYXjjEsMsWJFJ1ASR2Nb5gcRCZRMnrckecs1t8/rs:fit/g:sm/q:90/h:365/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMjY5/Mjg0LTE2Mzg5MjMz/NjAtNzI2Mi5qcGVn.jpeg,
236,22742282,https://i.discogs.com/Fj5QXOnulgw2rCbewkR_5M2U2QdRW96c63NyS9lV4lg/rs:fit/g:sm/q:90/h:773/w:531/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNzQy/MjgyLTE2NDg5NDI5/NzItMjU3MS5qcGVn.jpeg,
237,23874161,https://i.discogs.com/1e3eoddL45uJwQMnZPbA89qzDD3GNWlpnb5RbyH_9P8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODc0/MTYxLTE2NTc3Mjg0/NjctMzE0My5qcGVn.jpeg,
238,21769264,https://i.discogs.com/bFTSdS5SP0okvBA5uQ5XR-o4NjB-laiJzZsmJnkjSdM/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxNzY5/MjY0LTE2NDIzODQ0/ODEtNTQzNS5qcGVn.jpeg,
239,24463394,https://i.discogs.com/gwArbmwLTTJqv55WOQF0jvEK8sNhjtjvXKPgLYmM5Zc/rs:fit/g:sm/q:90/h:450/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NDYz/Mzk0LTE2NjI3NDE1/NDUtOTM4NC5qcGVn.jpeg,
